date,MSFT,NOC,KO,WMT,CVX,UBER,NFLX,DDOG,MDB,UPS,PG,GM,DE,AMD,SHOP,HD,ZS,TSLA,SNOW,BILL,BA,XOM,ABNB,META,AMZN,ROKU,NET,LMT,PLTR,NVDA,AAPL,PEP,V,F,JNJ,T,HON,MCD,UNH,CAT,IBM,OKTA,VZ,PFE,JPM,CRWD,DOCU,MMM,GE
2022-06-14,244.49,454.46,59.23,119.46,167.55,21.09,167.54,87.11,241.0,174.16,133.84,33.2,326.58,86.99,303.54,278.67,142.11,662.67,113.87,105.97,122.16,96.1,98.87,163.73,102.31,74.29,40.79,416.17,7.82,158.36,132.76,156.12,193.52,12.2,168.19,19.45,183.28,238.76,461.75,206.69,135.72,81.47,49.16,47.92,114.06,159.26,57.28,135.25,68.05
2022-06-15,251.76,458.45,59.67,119.38,164.26,22.03,180.11,89.35,254.32,175.88,132.51,34.18,330.58,89.3,326.03,279.73,148.25,699.0,122.54,113.31,133.72,94.89,101.47,169.35,107.67,83.0,43.56,414.1,8.12,165.27,135.43,157.79,196.16,12.27,169.99,19.44,184.97,238.9,464.33,206.0,137.06,85.91,49.15,48.51,115.41,164.35,60.47,134.33,69.1
2022-06-16,244.97,449.02,59.07,120.62,155.48,20.47,173.35,81.99,235.01,172.19,133.32,31.42,317.57,82.05,305.23,273.46,136.03,639.3,114.38,104.87,133.36,91.39,93.26,160.87,103.66,78.58,39.7,404.79,7.67,156.01,130.06,157.03,189.05,11.25,170.08,18.96,179.88,235.19,456.09,194.79,135.67,79.04,48.84,47.48,113.43,157.21,56.81,130.94,65.29
2022-06-17,247.65,443.93,59.43,118.29,148.38,21.81,175.51,85.63,249.75,171.07,132.36,31.88,322.72,81.57,316.89,270.73,144.22,650.28,119.38,109.47,136.8,86.12,99.49,163.74,106.22,82.42,41.21,404.01,8.24,158.8,131.56,157.06,190.01,11.23,169.46,19.38,179.7,234.38,452.06,192.64,135.02,82.67,49.03,46.53,113.03,163.9,60.55,129.84,66.0
2022-06-21,253.74,463.77,60.7,122.17,154.59,21.76,170.91,90.31,269.55,174.5,136.37,32.64,329.27,83.79,328.25,269.2,150.25,711.11,122.54,112.81,136.75,91.48,102.27,157.05,108.68,89.08,43.62,418.96,8.71,165.66,135.87,160.71,194.39,11.46,173.01,19.96,180.51,239.59,480.32,196.37,137.85,84.12,50.65,48.11,115.83,164.64,59.55,130.01,65.75
2022-06-22,253.13,458.61,61.15,120.69,147.87,21.5,178.89,91.09,267.23,176.15,138.5,32.83,317.93,83.75,338.54,268.98,149.11,708.26,127.36,112.89,137.16,87.86,99.53,155.85,108.95,91.19,44.34,415.45,9.01,163.6,135.35,162.03,193.82,11.48,175.74,20.32,177.73,243.06,489.68,187.83,137.08,86.02,50.79,49.07,115.18,165.71,62.05,130.4,64.54
2022-06-23,258.86,456.24,61.88,123.62,142.43,22.37,181.71,100.6,290.61,178.63,142.3,32.99,297.51,82.43,363.83,275.42,162.76,705.21,143.11,124.56,133.97,85.21,95.72,158.75,112.44,96.03,48.2,410.62,9.46,162.25,138.27,164.1,196.64,11.56,179.66,20.61,174.57,243.58,499.81,178.67,138.44,93.4,52.09,50.09,113.92,174.9,65.7,130.15,64.07
2022-06-24,267.7,463.7,63.04,123.72,144.77,23.03,190.85,107.48,303.09,183.3,144.35,34.82,310.87,87.08,385.23,283.0,170.82,737.12,151.53,130.48,141.53,86.9,103.51,170.16,116.46,98.77,51.84,419.04,10.19,171.26,141.66,166.13,205.51,12.01,182.29,20.99,180.02,247.9,495.64,185.49,142.06,101.26,50.96,51.59,117.32,184.99,68.75,134.33,67.08
2022-06-27,264.89,466.82,62.91,124.12,147.57,22.86,189.14,105.2,298.89,181.81,143.25,34.63,315.33,86.16,373.21,282.69,164.23,734.76,148.15,124.82,138.72,89.03,101.5,169.49,113.22,94.75,49.25,419.25,9.62,168.69,141.66,166.35,203.56,12.04,182.12,20.78,178.29,247.03,505.66,187.59,142.8,97.26,50.96,51.88,116.38,181.93,66.19,132.8,66.71
2022-06-28,256.48,464.67,62.28,122.37,149.94,22.08,179.6,97.32,278.35,179.92,140.92,33.99,309.16,80.78,350.26,270.15,154.92,697.99,143.76,115.54,138.7,91.5,97.53,160.68,107.4,89.09,45.44,420.71,9.31,159.82,137.44,164.01,198.12,11.81,176.94,20.61,175.95,242.83,508.44,187.44,141.86,92.6,50.46,50.66,115.82,174.19,61.67,130.33,65.88
2022-06-29,260.26,461.81,62.73,121.92,146.98,21.47,178.36,98.37,276.77,181.13,142.2,33.45,300.65,77.99,33.05,273.87,154.95,685.47,143.03,114.55,138.45,88.12,93.93,163.94,108.92,87.11,45.87,418.89,9.23,155.42,139.23,166.73,199.5,11.52,176.99,20.95,173.2,247.74,515.71,183.48,140.71,93.36,50.94,50.94,115.3,175.94,61.04,129.77,63.69
2022-06-30,256.83,478.57,62.91,121.58,144.78,20.46,174.87,95.24,259.5,182.54,143.79,31.76,299.47,76.47,31.24,274.27,149.51,673.42,139.06,109.94,136.72,85.64,89.08,161.25,106.21,82.14,43.75,429.96,9.07,151.59,136.72,166.66,196.89,11.13,177.51,20.96,173.81,246.88,513.63,178.76,141.19,90.4,50.75,52.43,112.61,168.56,57.38,129.41,63.67
2022-07-01,259.58,486.37,64.38,122.63,146.51,21.34,179.95,101.05,269.01,184.99,146.11,32.19,301.63,73.67,31.41,279.08,155.37,681.79,144.53,113.69,139.84,87.55,91.41,160.03,109.56,83.91,45.9,433.52,9.27,145.23,138.93,169.39,199.18,11.32,179.52,21.31,175.11,252.96,517.4,178.29,141.12,95.98,51.64,52.31,114.05,179.25,61.22,128.49,63.54
2022-07-05,262.85,464.36,63.28,124.25,142.66,22.52,185.88,108.38,304.43,184.63,144.7,32.37,292.13,75.2,34.0,283.73,166.31,699.2,154.9,126.45,137.7,84.81,95.94,168.19,113.5,92.06,50.5,415.25,10.07,149.64,141.56,169.01,200.54,11.2,178.14,21.17,172.09,252.29,505.24,173.76,137.62,102.56,51.42,51.64,112.62,187.02,65.32,129.21,62.03
2022-07-06,266.21,481.87,63.41,125.13,140.78,21.5,184.06,108.03,304.3,185.17,146.05,31.27,289.14,75.35,33.04,283.58,163.75,695.2,154.0,123.39,136.31,83.28,92.88,169.77,114.33,88.53,50.35,425.89,9.8,151.3,142.92,170.7,201.12,11.06,178.3,21.09,173.21,251.46,515.29,172.31,138.08,101.33,51.51,52.75,111.89,185.92,64.09,129.84,61.57
2022-07-07,268.4,479.38,62.91,125.32,143.52,22.74,189.27,107.7,315.48,186.19,146.0,32.66,303.97,79.3,35.33,286.69,167.43,733.63,159.07,131.78,139.97,85.94,97.5,172.19,116.33,93.49,52.74,422.19,10.18,158.58,146.35,170.36,202.8,11.65,178.5,21.15,173.79,252.94,514.38,180.28,140.83,103.66,50.71,53.42,114.72,190.2,67.45,130.05,63.0
2022-07-08,267.66,480.43,63.14,125.4,142.77,22.34,186.975,108.29,314.16,185.4,145.02,32.31,304.64,79.35,35.57,286.47,166.89,752.29,159.68,129.89,139.07,86.08,97.35,170.88,115.54,94.41,52.08,420.35,10.17,158.38,147.04,171.88,203.57,11.62,178.28,20.8,173.34,253.24,518.63,179.1,140.47,103.9,50.49,53.17,114.36,190.38,66.45,128.72,63.25
2022-07-11,264.51,475.51,62.94,125.45,141.51,21.19,177.34,104.01,310.86,184.64,146.04,30.87,298.41,76.95,32.32,286.39,162.42,703.03,155.4,126.12,136.99,85.64,95.1,162.88,111.75,85.86,50.69,419.07,9.56,151.52,144.87,170.47,205.06,11.29,178.35,20.66,172.84,253.28,516.95,175.02,141.0,100.38,50.5,52.89,112.86,185.37,63.11,129.01,61.91
2022-07-12,253.67,468.88,62.67,125.07,138.92,21.57,174.45,97.32,291.24,179.37,144.75,31.53,295.96,76.36,32.38,285.12,150.92,699.21,145.43,122.43,147.15,84.5,96.55,163.27,109.22,87.56,47.37,413.99,9.49,150.82,145.86,169.5,204.82,11.56,175.85,20.6,173.61,251.48,514.42,174.49,139.18,95.76,50.78,52.04,112.97,174.39,62.8,130.2,63.02
2022-07-13,252.72,465.2,62.38,125.37,137.99,21.5,176.56,97.34,295.26,177.92,145.7,31.72,296.78,77.52,32.15,287.18,148.95,711.12,149.6,122.41,143.95,84.84,95.64,163.49,110.4,87.02,46.78,408.0,9.28,151.64,145.49,170.1,204.15,11.51,175.44,20.45,170.87,252.67,501.24,173.87,137.18,97.1,50.51,51.79,111.91,174.97,61.7,128.37,62.01
2022-07-14,254.08,458.99,62.18,127.82,135.94,20.65,174.78,93.78,278.91,178.28,145.27,31.59,294.33,78.6,30.67,289.48,146.06,714.94,146.2,117.2,147.15,83.14,91.05,158.05,110.63,82.34,44.61,400.31,8.9,153.72,148.47,170.98,205.91,11.39,175.68,20.33,169.51,252.6,502.43,169.94,139.06,92.84,50.49,51.39,108.0,172.75,60.23,128.31,61.09
2022-07-15,256.72,461.2,62.5,129.07,137.65,21.67,189.11,93.6,277.47,182.59,145.07,32.87,297.7,81.11,31.27,292.41,149.32,720.2,147.95,122.22,147.74,84.54,94.66,164.7,113.55,85.77,46.6,398.38,9.04,157.62,150.17,171.12,210.04,11.88,178.23,20.57,172.8,255.01,529.75,173.38,139.92,94.02,51.02,51.75,112.95,177.9,63.43,130.13,62.86
2022-07-18,254.25,449.26,61.65,128.77,139.58,22.58,190.92,91.04,281.17,180.08,143.31,32.62,297.95,81.43,32.54,293.05,150.82,721.64,146.47,125.16,147.72,86.1,97.67,167.23,113.76,88.22,48.83,387.28,9.03,161.01,147.07,168.26,207.21,11.96,174.23,20.53,170.95,252.42,519.37,173.49,138.13,95.46,50.28,50.75,111.79,177.25,62.06,128.91,63.68
2022-07-19,259.53,457.39,62.53,129.56,144.61,22.67,201.63,92.96,284.32,185.81,144.04,34.4,311.59,85.88,34.37,299.83,155.84,736.59,146.46,126.32,156.13,88.27,102.2,175.78,118.21,89.87,49.54,390.38,9.34,169.92,151.0,170.06,213.66,12.59,171.69,20.8,177.23,256.5,533.45,179.49,130.88,95.69,50.45,51.37,114.56,180.55,64.07,132.13,66.74
2022-07-20,262.27,456.07,61.5,130.64,146.52,24.12,216.44,100.88,307.57,186.85,141.55,34.76,315.36,89.43,38.49,302.3,162.95,742.5,156.9,138.75,158.38,89.24,107.73,183.09,122.77,96.08,53.0,395.22,10.11,178.07,153.04,168.26,213.37,12.73,170.71,20.48,178.26,254.58,519.47,179.97,129.18,103.03,49.07,50.82,114.54,184.3,67.66,133.01,67.89
2022-07-21,264.84,453.8,61.36,132.55,145.4,24.23,223.88,101.23,317.93,187.01,140.77,35.13,316.54,91.09,40.4,305.0,164.64,815.12,157.73,137.88,161.41,87.75,108.14,183.17,124.63,97.53,55.82,395.2,10.49,180.5,155.35,168.51,216.19,13.0,171.31,18.92,180.03,253.47,522.46,180.99,127.15,104.4,47.66,51.12,115.32,189.0,67.48,133.95,68.13
2022-07-22,260.36,451.85,61.59,132.21,144.19,23.3,220.44,93.79,301.61,187.98,143.02,34.67,312.26,88.1,37.35,306.59,159.93,816.73,142.99,129.57,158.16,87.08,103.97,169.27,122.42,88.84,51.65,394.74,9.84,173.19,154.09,169.61,213.7,12.82,172.12,18.4,181.47,253.99,521.41,178.62,128.25,101.95,44.45,51.23,114.76,183.53,64.45,134.12,68.19
2022-07-25,258.83,453.32,62.19,132.02,148.48,23.35,218.51,90.49,289.43,187.91,143.99,34.52,322.96,87.54,36.71,306.15,156.09,805.3,140.26,125.75,156.64,89.98,104.95,166.65,121.14,86.71,49.79,399.8,9.68,170.24,152.95,169.85,214.27,12.84,172.46,18.53,181.26,250.38,529.47,181.81,128.54,99.14,44.76,51.77,115.22,182.62,63.4,134.12,68.36
2022-07-26,251.9,444.65,63.21,121.98,147.32,22.55,213.91,85.72,266.7,181.53,144.27,33.34,319.45,85.25,31.55,298.18,141.95,776.58,130.12,120.2,155.92,89.63,101.91,159.15,114.81,79.87,45.68,396.81,9.4,165.33,151.6,171.83,212.49,12.54,173.68,18.3,181.42,257.09,531.59,181.23,128.08,91.17,44.92,52.3,113.42,169.17,60.21,140.75,71.51
2022-07-27,268.74,445.81,63.01,126.59,149.26,23.09,226.75,94.06,289.92,183.9,145.64,34.68,325.71,89.82,35.24,298.91,148.71,824.46,141.3,128.85,156.09,91.57,107.36,169.58,120.97,86.92,48.68,398.54,10.02,177.9,156.79,171.59,210.47,13.19,173.2,18.39,183.66,258.89,534.61,185.25,129.12,96.42,44.91,51.95,115.24,176.96,64.27,138.86,71.58
2022-07-28,276.41,454.46,64.06,129.75,150.39,23.31,226.02,95.72,297.01,188.24,148.06,35.74,331.63,91.67,35.91,299.63,153.06,842.7,143.28,132.4,159.09,92.64,108.84,160.72,122.28,85.17,48.65,406.08,10.13,179.84,157.35,174.84,211.35,14.0,174.2,18.58,190.44,263.46,541.49,187.84,129.22,98.4,45.55,50.72,114.81,182.09,64.39,140.37,73.14
2022-07-29,280.74,478.9,64.17,132.05,163.78,23.45,224.9,102.01,312.47,194.89,138.91,36.26,343.18,94.47,34.83,300.94,155.06,891.45,149.91,135.08,159.31,96.93,110.98,159.1,134.95,65.52,50.32,413.81,10.35,181.63,162.51,174.96,212.11,14.69,174.52,18.78,192.46,263.37,542.34,198.25,130.79,98.45,46.19,50.51,115.36,183.6,63.98,143.24,73.91
2022-08-01,278.01,475.63,64.52,132.54,160.51,24.6,226.21,103.45,318.02,195.34,142.9,36.77,338.19,96.78,36.44,305.82,153.5,891.83,150.98,134.67,169.07,94.48,111.2,159.93,135.39,71.69,51.16,419.28,10.47,184.41,161.51,176.95,211.36,15.34,173.91,18.73,191.99,264.23,535.38,194.86,132.04,98.53,46.26,50.61,114.21,183.3,65.51,143.36,75.8
2022-08-02,274.82,481.05,63.64,132.68,159.14,29.25,221.42,106.37,323.8,193.53,141.95,36.13,333.21,99.29,37.74,300.71,157.78,901.76,153.37,136.35,163.28,94.07,116.34,160.19,134.16,75.71,53.08,428.78,10.92,185.26,160.01,175.49,206.26,15.16,172.92,18.36,189.12,261.05,535.46,183.51,131.81,97.88,45.34,49.69,112.43,188.14,67.01,141.75,74.36
2022-08-03,282.47,481.75,63.92,130.5,155.36,30.19,226.73,112.42,339.31,193.42,144.88,37.31,336.51,98.09,41.93,306.37,165.29,922.19,162.37,143.41,166.64,91.02,115.02,168.8,139.52,79.0,58.36,429.3,11.2,188.93,166.13,176.83,208.48,15.69,174.59,18.37,191.5,262.09,540.65,182.87,132.34,104.49,45.33,49.86,113.61,195.32,71.12,143.49,74.74
2022-08-04,283.65,478.04,63.67,125.57,151.14,31.85,229.91,110.49,340.88,194.52,144.65,36.23,342.38,103.91,41.02,307.17,161.99,925.9,160.76,141.44,166.5,87.19,119.22,170.57,142.57,81.28,58.43,428.13,11.32,192.15,165.81,175.87,213.47,15.37,171.79,18.27,192.44,260.64,533.75,183.64,131.64,104.07,44.43,49.86,112.36,189.24,71.19,148.12,73.67
2022-08-05,282.91,477.59,63.38,126.58,153.64,32.01,226.78,113.29,356.84,196.76,144.72,36.06,343.31,102.31,40.81,309.69,163.42,864.51,165.53,142.46,165.04,88.45,117.11,167.11,140.8,82.26,74.24,426.41,11.45,189.89,165.35,174.55,215.87,15.3,171.11,18.35,192.27,259.23,535.06,185.39,132.48,104.47,44.95,49.27,115.76,191.17,72.34,147.41,74.36
2022-08-08,280.32,470.05,62.97,127.61,153.41,31.85,233.49,112.98,363.71,196.09,145.27,37.56,343.71,100.07,39.77,311.97,168.15,871.27,170.85,147.93,165.89,88.95,115.82,170.25,139.41,83.6,73.68,423.86,9.82,177.93,164.87,173.85,213.32,15.78,170.2,18.0,193.97,256.8,536.6,185.81,132.61,107.22,44.54,49.57,114.35,189.52,74.32,148.48,75.18
2022-08-09,282.3,473.73,63.05,128.87,155.41,31.06,229.94,109.76,358.18,196.65,144.93,36.62,343.68,95.54,36.75,305.21,163.41,850.0,160.55,144.92,164.85,90.59,114.44,168.53,137.83,78.1,71.63,428.55,9.25,170.86,164.92,174.5,210.26,15.19,170.18,18.1,194.09,260.06,537.26,186.03,129.47,101.43,44.68,49.78,115.38,186.78,69.99,147.84,74.93
2022-08-10,289.16,473.14,63.65,129.14,155.82,32.8,244.11,117.76,380.31,202.37,146.3,37.95,352.36,99.05,40.61,311.58,180.41,883.07,174.4,162.51,169.02,91.45,118.73,178.34,142.69,81.08,78.61,429.99,9.59,180.97,169.24,175.94,212.1,15.5,170.67,18.01,197.23,261.36,537.72,190.72,131.5,105.69,44.84,49.95,118.39,200.8,75.39,149.38,77.14
2022-08-11,287.02,470.31,63.22,129.82,159.62,32.24,242.7,114.78,368.76,204.43,145.26,38.46,361.92,98.12,40.42,310.69,178.71,859.89,167.88,150.57,167.88,93.19,121.5,177.49,140.64,80.65,74.95,428.85,9.42,179.42,168.49,175.04,211.08,15.83,167.14,18.04,198.51,259.28,532.86,194.0,132.54,102.49,44.78,48.29,120.14,198.06,72.34,149.66,78.9
2022-08-12,291.91,479.58,63.7,132.22,159.85,32.47,249.3,115.72,379.1,204.89,146.67,39.48,368.16,100.83,40.76,314.89,182.64,900.09,168.68,157.64,169.99,94.0,124.51,180.5,143.55,83.81,77.63,434.24,9.91,187.09,172.1,177.33,211.33,16.18,165.3,18.27,200.87,262.18,543.7,196.84,134.01,104.15,45.15,50.11,122.13,200.87,74.34,152.24,79.93
2022-08-15,293.47,486.87,64.5,132.6,156.81,32.49,249.11,116.2,375.92,205.88,148.56,39.4,366.05,101.01,39.84,314.61,181.71,927.96,170.44,159.47,170.47,92.32,126.04,180.89,143.18,84.38,78.08,438.01,9.91,190.32,173.19,179.28,216.42,16.32,166.09,18.39,202.25,265.44,544.64,195.95,134.93,107.11,45.56,49.75,122.46,201.82,75.85,151.43,79.81
2022-08-16,292.71,485.5,65.03,139.37,156.41,32.38,245.69,113.54,374.42,206.35,149.93,38.99,369.98,100.2,39.58,327.38,178.6,919.69,167.35,154.64,172.08,91.46,124.18,179.47,144.78,84.12,77.8,440.16,9.74,188.79,173.03,180.32,217.14,16.43,167.57,18.57,203.67,266.29,546.12,197.52,136.56,106.02,45.8,49.86,123.63,200.41,73.77,150.26,81.07
2022-08-17,291.32,492.51,64.88,139.52,157.7,30.72,241.15,110.02,361.68,204.98,149.24,38.4,364.69,98.27,37.3,325.76,174.35,911.99,161.29,151.38,167.2,92.2,121.87,174.85,142.1,78.42,74.51,441.59,9.43,183.35,174.55,180.22,214.52,16.03,167.58,18.42,202.78,266.82,545.0,195.93,137.79,101.72,45.34,49.27,122.59,196.89,69.59,147.43,79.92
2022-08-18,290.17,492.88,65.22,139.07,159.02,30.15,245.17,109.45,353.53,208.05,149.77,38.72,367.99,100.44,36.86,325.21,175.31,908.61,161.75,149.4,168.69,94.38,121.27,174.66,142.3,77.91,73.04,439.35,9.15,187.73,174.15,180.4,215.25,16.15,166.77,18.43,203.72,266.58,545.22,197.35,139.07,101.77,44.19,48.58,121.64,195.76,69.75,146.68,79.21
2022-08-19,286.15,490.75,65.17,137.02,157.69,29.01,241.16,105.73,337.07,208.43,149.73,39.7,369.66,95.95,34.2,321.32,166.22,890.0,153.94,174.29,162.92,94.08,114.76,167.96,138.23,74.15,68.53,440.03,8.51,178.49,171.52,180.17,212.82,15.88,169.31,18.43,201.56,266.54,548.32,195.6,138.37,96.21,44.42,49.15,118.63,190.52,65.92,145.2,77.72
2022-08-22,277.75,484.19,64.2,134.57,156.9,28.0,226.54,101.85,329.76,206.4,149.33,38.55,369.64,92.84,33.18,312.21,163.0,869.74,151.61,162.91,158.98,94.01,111.39,163.05,133.22,70.99,65.78,432.33,8.07,170.34,167.57,178.45,208.61,15.08,167.59,18.13,197.84,262.95,544.57,191.76,135.55,93.5,44.17,48.9,116.67,185.88,63.06,141.59,74.78
2022-08-23,276.44,482.88,64.27,134.0,161.99,27.81,224.55,102.99,326.26,205.27,146.45,38.56,374.88,92.49,32.47,306.9,165.35,889.36,153.07,163.9,160.07,98.0,111.6,161.11,133.62,68.85,65.26,433.12,8.01,171.81,167.23,178.37,206.8,15.32,166.13,18.06,197.55,260.54,535.8,197.21,134.74,93.51,43.47,48.01,115.52,192.36,61.04,141.75,76.1
2022-08-24,275.79,488.89,64.36,134.97,163.19,28.71,229.61,105.3,338.6,203.04,145.82,39.25,381.38,92.73,33.29,308.11,165.65,891.29,159.49,172.13,163.6,98.58,114.51,163.26,133.8,69.01,66.15,433.71,8.1,172.22,167.53,179.26,206.67,15.52,165.58,18.01,197.79,260.86,536.46,194.16,133.23,96.63,43.55,47.43,115.8,194.62,60.95,141.04,76.74
2022-08-25,278.85,494.48,64.67,135.87,164.62,29.62,233.98,110.38,363.74,205.0,145.7,40.39,388.15,97.18,34.34,309.78,167.72,296.07,196.28,177.31,169.38,99.09,117.03,168.78,137.28,73.43,68.24,438.64,8.42,179.13,170.03,179.27,209.82,15.93,167.13,18.09,200.43,262.56,541.57,198.88,133.98,98.57,43.74,47.9,118.55,202.94,61.94,142.76,78.14
2022-08-26,268.09,485.13,63.11,131.6,163.41,28.58,223.28,106.73,353.57,198.93,142.29,39.23,379.38,91.18,32.42,298.1,161.19,288.09,197.71,167.66,164.53,97.87,112.82,161.78,130.75,68.32,64.39,431.13,7.94,162.6,163.62,175.04,202.89,15.41,164.27,17.89,193.06,256.95,529.25,191.92,130.38,93.48,43.25,46.82,114.67,194.56,58.02,129.14,75.27
2022-08-29,265.23,485.81,62.73,132.88,164.63,28.74,224.57,105.29,332.07,197.27,141.69,39.51,380.61,88.49,31.94,296.32,158.53,284.82,186.43,162.69,165.42,100.12,113.54,159.17,129.79,67.01,64.23,429.68,7.81,158.01,161.38,174.49,202.33,15.57,163.0,17.78,192.42,255.66,529.77,191.78,130.31,89.8,43.33,46.23,114.39,192.05,58.0,126.44,76.05
2022-08-30,262.97,480.93,62.15,132.48,160.62,28.71,220.65,104.61,330.72,195.05,140.18,39.13,368.74,86.94,31.36,293.1,160.88,277.7,184.74,166.28,162.21,96.31,112.56,157.16,128.73,67.01,63.78,425.11,7.79,154.68,158.91,172.99,201.38,15.45,162.43,17.82,190.7,253.49,522.84,186.94,129.58,91.16,42.53,45.85,114.41,193.295,58.57,124.86,75.13
2022-08-31,261.47,477.99,61.71,132.55,158.06,28.76,223.56,104.95,322.86,194.51,137.94,38.21,365.25,84.87,31.65,288.42,159.24,275.61,180.95,161.88,160.25,95.59,113.12,162.93,126.77,68.0,62.57,420.11,7.72,150.94,157.22,172.27,198.71,15.24,161.34,17.54,189.35,252.28,519.33,184.71,128.45,91.4,41.81,45.23,113.73,182.61,58.22,124.35,73.44
2022-09-01,260.4,480.32,62.0,134.48,155.54,28.92,230.04,97.14,241.11,196.61,139.64,38.56,363.77,82.33,31.27,293.37,145.57,277.16,173.15,149.87,153.66,93.87,113.4,165.36,127.82,68.3,59.32,422.61,7.49,139.37,157.96,172.85,200.13,15.19,165.34,17.5,190.73,256.47,524.0,182.44,129.66,60.6,41.81,46.63,114.51,172.97,55.7,125.63,73.08
2022-09-02,256.06,476.95,61.15,133.0,157.85,29.05,226.11,96.94,244.87,196.05,137.16,38.47,362.22,80.24,30.11,291.9,145.12,270.21,171.49,149.64,151.82,95.59,113.64,160.32,127.51,65.99,58.71,418.57,7.4,136.47,155.81,170.66,197.76,15.16,162.74,17.19,186.89,254.51,516.35,180.83,127.79,64.63,41.3,45.7,113.71,172.45,54.45,121.65,72.43
2022-09-06,253.25,479.74,61.18,132.34,157.12,28.89,218.39,92.33,238.0,195.96,135.63,38.71,361.06,78.72,29.84,289.54,145.03,274.42,169.8,148.91,152.39,94.95,113.7,158.54,126.11,63.73,58.55,417.78,7.28,134.65,154.53,169.51,198.64,15.03,163.18,16.79,185.6,254.39,517.68,180.66,126.72,60.66,41.1,45.76,113.74,171.15,53.8,116.6,72.16
2022-09-07,258.09,487.78,62.31,135.74,155.11,30.03,228.96,95.62,246.71,196.29,137.68,40.11,365.94,79.61,30.98,297.47,147.71,283.7,177.76,156.38,155.95,94.14,116.07,160.39,129.48,65.54,61.02,420.14,7.39,137.14,155.96,173.25,200.42,15.43,164.07,16.87,189.09,258.42,521.68,180.86,127.71,61.19,41.08,46.13,115.9,171.96,55.14,120.55,73.58
2022-09-08,258.52,489.73,62.12,136.43,155.95,30.68,227.44,97.89,247.51,196.13,137.86,40.5,368.48,82.78,31.94,299.9,154.25,289.26,179.48,161.45,157.79,94.91,118.58,162.06,129.82,69.27,62.58,419.65,7.53,139.9,154.46,172.67,200.71,15.47,165.39,16.77,187.82,260.08,527.51,183.15,128.47,62.67,41.32,47.08,118.6,179.875,57.95,119.27,73.77
2022-09-09,264.46,491.41,62.32,136.84,159.97,31.78,233.57,100.54,268.64,198.69,139.96,41.29,372.25,85.45,34.81,299.77,188.0,299.68,188.19,167.39,157.52,96.5,123.48,169.15,133.27,71.55,65.83,421.53,7.79,143.87,157.37,173.22,205.2,15.42,165.71,17.03,191.69,259.52,524.34,189.49,129.19,64.7,42.24,47.84,119.17,190.86,64.04,123.1,74.04
2022-09-12,266.65,482.3,62.5,138.07,162.5,32.5,236.53,104.39,278.51,200.17,141.1,42.05,374.03,84.64,35.16,297.54,193.6,304.42,195.21,172.35,158.72,97.61,124.79,168.96,136.45,72.01,66.94,418.64,8.01,145.05,163.43,173.9,206.63,15.54,165.64,17.38,192.03,260.37,531.25,192.4,130.66,64.8,42.76,47.76,120.58,195.1,65.66,124.25,75.32
2022-09-13,251.99,468.93,60.47,135.22,159.41,31.32,218.13,96.63,251.92,192.71,138.18,40.53,363.3,77.03,32.7,277.93,181.22,292.13,187.43,162.34,147.31,95.33,121.54,153.13,126.82,68.05,59.85,409.33,7.48,131.31,153.84,167.41,199.67,14.74,161.33,16.83,184.98,254.33,513.96,184.31,127.25,61.48,41.75,46.19,116.39,184.7,60.93,120.47,70.84
2022-09-14,252.22,484.88,60.79,134.92,163.27,33.05,224.12,97.03,247.22,190.96,138.51,40.62,360.9,77.45,33.69,276.34,182.98,302.61,197.98,163.12,149.26,97.67,126.8,151.47,128.55,68.35,61.42,416.63,7.63,131.28,155.31,168.68,199.41,14.66,164.66,16.77,179.97,255.72,509.77,184.65,127.69,60.8,41.28,46.15,116.12,184.11,60.55,117.53,70.03
2022-09-15,245.38,485.08,59.53,133.47,160.62,33.13,235.38,95.36,233.52,185.0,137.44,40.66,358.77,76.66,33.85,271.54,175.99,303.75,196.49,158.84,149.78,94.83,125.04,149.55,126.28,73.81,60.95,413.59,8.01,129.29,152.37,165.88,195.37,14.89,165.08,16.76,176.86,253.47,522.91,182.49,125.49,62.54,41.03,45.94,117.87,178.86,60.28,116.42,68.91
2022-09-16,244.74,485.2,59.54,133.19,156.45,31.93,240.13,91.25,220.58,176.71,138.28,39.97,354.5,76.51,31.73,275.97,169.49,303.35,184.67,149.16,144.29,93.21,118.75,146.29,123.53,71.35,58.92,414.29,7.78,131.98,150.7,166.97,193.3,14.72,167.6,16.74,177.35,254.91,521.02,179.47,127.27,59.01,41.25,46.03,117.08,171.01,56.58,116.61,66.39
2022-09-19,244.52,488.07,59.99,134.33,156.9,31.49,243.63,93.8,221.34,180.03,137.99,41.39,362.69,76.77,32.94,280.42,174.57,309.07,187.7,144.03,144.88,93.2,118.78,148.02,124.66,73.02,61.2,416.52,7.86,133.82,154.48,168.73,193.13,14.93,166.28,16.76,178.63,257.01,523.55,182.11,127.73,58.91,41.24,45.44,118.16,175.39,56.48,116.64,67.05
