date,MSFT,NOC,KO,WMT,CVX,UBER,NFLX,DDOG,MDB,UPS,PG,GM,DE,AMD,SHOP,HD,ZS,TSLA,SNOW,BILL,BA,XOM,ABNB,META,AMZN
2021-08-03,287.12,364.44,56.92,143.82,102.6,42.79,510.82,114.68,359.17,194.15,143.95,57.88,365.86,112.56,1522.56,331.94,243.07,709.74,284.58,207.45,229.09,58.2,145.65,351.24,3366.24
2021-08-04,286.51,357.25,56.1,142.84,100.3,41.81,517.35,114.93,363.18,190.79,142.43,52.72,360.67,118.77,1555.52,330.31,247.93,710.92,273.37,205.95,226.63,56.84,147.4,358.92,3354.72
2021-08-05,289.52,358.72,56.5,145.49,101.23,43.07,524.89,132.47,376.72,190.42,142.5,54.44,364.32,112.35,1545.55,333.11,247.67,714.63,276.99,208.92,229.94,57.2,150.32,362.97,3375.99
2021-08-06,289.46,362.11,56.64,145.23,101.95,44.28,520.55,131.92,373.45,192.6,141.41,55.05,366.88,110.11,1525.06,329.84,242.05,699.1,277.48,202.92,231.33,57.86,149.99,363.51,3344.94
2021-08-09,288.33,360.99,56.65,145.58,100.25,43.25,519.97,130.0,380.38,190.98,142.18,53.95,369.32,107.58,1549.99,328.76,245.04,713.76,280.0,202.45,232.27,57.2,149.44,361.61,3341.87
2021-08-10,286.44,362.68,56.8,148.68,102.08,43.5,515.84,125.3,364.47,190.61,142.27,54.26,376.62,106.48,1525.94,331.48,240.5,709.99,274.49,199.73,235.78,58.18,147.95,361.13,3320.68
2021-08-11,286.95,366.1,56.73,150.01,102.85,43.08,512.4,128.21,360.93,192.4,142.62,54.27,386.08,107.68,1485.23,337.0,237.67,707.82,275.87,198.64,239.49,58.35,148.16,359.96,3292.11
2021-08-12,289.81,363.86,56.84,149.06,102.64,42.73,510.72,130.28,372.79,193.64,142.95,54.62,385.62,106.5,1503.2,334.02,242.94,722.25,286.28,204.33,238.18,57.35,151.15,362.65,3303.5
2021-08-13,292.85,363.11,57.23,149.53,101.96,42.22,515.92,135.49,377.78,193.98,143.64,53.65,384.0,110.55,1498.0,331.32,245.15,717.17,291.52,207.85,234.46,56.77,152.76,363.18,3293.97
2021-08-16,294.6,368.62,57.48,150.75,100.92,41.5,517.92,133.52,367.45,197.07,144.64,52.95,383.03,107.48,1489.0,335.05,243.43,686.17,282.17,200.59,229.06,55.94,148.57,366.56,3298.99
2021-08-17,293.08,368.63,57.28,150.7,100.73,41.0,518.91,133.0,365.0,197.76,144.88,50.47,376.33,107.56,1481.87,320.75,241.47,665.71,278.0,196.9,222.22,55.56,143.9,358.45,3241.96
2021-08-18,290.73,363.16,56.5,149.1,96.7,40.88,521.87,132.68,366.54,194.8,143.3,50.84,371.61,103.44,1489.18,321.55,242.54,688.99,280.0,204.92,219.0,54.39,146.74,355.45,3201.22
2021-08-19,296.77,361.09,56.86,150.11,94.29,39.86,543.71,132.42,364.9,194.06,144.99,49.08,358.98,103.7,1466.11,322.9,244.88,673.47,279.45,205.91,212.16,52.73,142.65,355.12,3187.75
2021-08-20,304.36,363.0,56.64,151.45,94.3,39.95,546.88,131.15,367.66,193.24,145.09,48.8,351.43,104.65,1450.7,329.24,246.4,680.26,266.67,209.35,212.67,52.74,143.7,359.37,3199.95
2021-08-23,304.65,362.92,56.44,150.45,96.73,41.0,553.33,132.5,375.76,193.0,144.35,48.18,362.8,108.77,1481.41,327.74,250.81,706.3,276.44,217.35,219.4,54.91,146.79,363.35,3265.87
2021-08-24,302.62,362.77,56.01,148.9,97.84,40.17,553.41,135.48,384.17,193.27,143.18,49.57,367.98,107.65,1538.51,324.9,257.97,708.49,281.37,217.17,221.43,55.36,161.42,365.51,3305.78
2021-08-25,302.01,362.66,56.07,148.96,98.51,41.55,547.58,135.63,393.75,192.87,142.67,49.7,376.37,108.3,1552.24,323.88,263.03,711.2,283.76,219.41,221.03,55.46,160.35,368.39,3299.18
2021-08-26,299.09,366.76,55.54,147.35,97.22,40.62,550.12,131.3,388.76,192.36,142.42,48.62,379.81,107.27,1515.58,321.48,266.97,701.16,305.26,219.05,216.5,54.71,152.73,364.38,3316.0
2021-08-27,299.72,364.84,55.65,146.52,98.64,40.69,558.92,134.84,395.61,193.3,142.31,49.8,379.49,111.4,1531.42,323.38,273.73,711.92,297.71,283.98,221.75,55.77,154.18,372.63,3349.63
2021-08-30,303.59,367.62,56.18,147.7,98.39,39.59,566.18,136.63,396.175,194.01,142.93,49.17,381.0,111.32,1549.0,327.1,278.17,730.91,297.85,282.08,217.66,55.16,156.02,380.66,3421.57
2021-08-31,301.88,367.7,56.31,148.1,96.77,39.14,569.19,137.8,391.83,195.63,142.39,49.01,378.03,110.72,1524.78,326.18,278.34,735.72,304.35,274.39,219.5,54.52,154.99,379.38,3470.79
2021-09-01,301.83,364.98,56.69,147.78,95.71,40.62,582.07,135.77,393.43,196.4,143.84,49.11,376.71,109.99,1539.03,323.64,276.71,734.09,301.02,277.13,218.12,53.77,156.59,382.05,3479.0
2021-09-02,301.15,368.3,56.77,148.56,97.71,41.4,588.55,137.09,401.65,198.19,143.95,48.95,384.95,109.2,1542.6,327.74,282.2,732.39,306.89,287.46,220.83,55.08,157.2,375.28,3463.12
2021-09-03,301.14,365.93,56.73,149.25,97.49,40.32,590.53,138.06,507.41,197.34,144.05,48.82,389.34,109.92,1554.25,330.34,287.4,733.57,310.0,297.14,218.17,54.87,158.0,376.26,3478.05
2021-09-07,300.18,358.88,55.67,147.27,97.06,40.95,606.71,137.36,489.75,195.56,143.51,48.72,371.74,109.15,1536.7,328.95,282.905,752.92,312.49,294.4,214.24,54.55,165.0,382.18,3509.29
2021-09-08,300.21,360.4,56.42,147.46,96.39,40.07,606.05,139.57,471.74,194.57,144.6,48.97,370.23,106.17,1477.81,331.58,280.66,753.87,318.1,297.53,211.38,54.05,163.93,377.57,3525.5
2021-09-09,297.25,356.78,55.86,146.42,96.0,40.35,597.54,140.9,474.93,189.01,143.99,48.42,364.84,106.15,1504.08,331.77,280.22,754.86,319.97,293.05,213.94,54.09,166.0,378.0,3484.16
2021-09-10,295.71,354.1,55.61,145.89,96.07,39.89,598.72,137.15,488.8,193.26,144.13,49.49,363.07,105.2,1484.1,331.95,270.64,736.27,318.54,281.04,210.3,53.98,165.2,378.69,3469.15
2021-09-13,296.99,353.7,56.07,145.06,97.97,40.07,589.29,135.23,485.0,194.39,145.68,50.82,361.52,104.8,1476.87,335.45,267.84,743.0,318.45,280.71,214.48,55.37,160.32,376.51,3457.17
2021-09-14,299.79,351.73,55.69,144.3,96.2,39.01,577.76,138.12,505.21,191.01,145.43,50.74,355.98,105.73,1451.28,333.12,275.8,744.49,319.25,286.63,211.57,54.58,163.3,376.53,3450.0
2021-09-15,304.82,355.74,55.88,144.55,98.24,38.48,582.87,139.11,503.5,193.35,145.12,51.82,359.77,105.6,1474.94,333.37,273.44,755.83,324.08,289.25,214.22,56.42,166.37,373.92,3475.79
2021-09-16,305.22,349.66,55.35,145.03,97.32,39.52,586.5,144.14,509.65,192.97,144.11,51.52,355.33,106.22,1475.97,336.39,274.39,756.99,323.52,296.56,213.36,55.82,168.15,373.06,3488.24
2021-09-17,299.87,350.24,54.44,144.73,96.76,39.75,589.35,143.13,506.99,190.03,144.34,51.33,349.09,103.88,1486.29,335.67,275.66,759.49,322.8,294.2,213.36,55.16,166.59,364.72,3462.52
2021-09-20,294.3,348.81,54.06,142.74,94.78,39.79,575.43,142.25,489.27,189.39,142.89,49.37,339.73,101.55,1434.53,331.21,269.98,730.17,310.07,283.75,209.5,53.69,161.64,355.7,3355.73
2021-09-21,294.8,345.14,54.05,143.02,94.85,44.36,573.14,145.38,488.64,189.73,143.11,49.37,336.95,102.82,1437.15,334.22,272.33,739.38,314.27,274.14,208.51,53.64,169.29,357.48,3343.63
2021-09-22,298.58,348.52,54.13,142.69,97.64,44.87,590.65,148.69,510.68,185.3,143.6,50.78,340.84,104.38,1465.9,335.93,277.7,751.94,315.11,274.32,216.98,55.21,169.96,343.21,3380.05
2021-09-23,299.56,350.91,54.04,142.77,100.06,45.48,593.26,147.5,514.06,186.79,144.19,51.92,351.5,106.15,1476.6,335.91,280.02,753.64,321.5,276.9,221.1,57.08,175.13,345.96,3416.0
2021-09-24,299.35,355.7,53.89,143.17,100.6,46.63,592.39,147.32,508.04,188.02,143.55,52.23,349.25,105.8,1444.0,337.49,279.99,774.39,316.47,273.13,221.39,57.59,175.88,352.96,3425.52
2021-09-27,294.17,357.21,53.61,142.25,102.97,47.25,592.64,142.0,483.04,186.84,141.66,53.24,352.42,108.16,1443.81,341.41,272.73,791.36,311.2,270.87,224.16,59.3,174.26,353.58,3405.8
2021-09-28,283.52,358.3,52.64,140.5,103.36,45.98,583.85,137.4,463.57,186.76,140.59,52.85,353.94,101.52,1369.31,333.8,258.74,777.56,298.0,258.77,218.41,59.92,168.58,340.65,3315.96
2021-09-29,284.0,362.98,52.96,140.44,103.33,44.52,599.06,138.14,458.49,184.74,142.02,52.93,350.87,100.35,1346.55,336.93,258.88,781.31,293.8,259.61,225.36,59.88,168.07,339.61,3301.12
2021-09-30,281.92,360.15,52.47,139.38,101.45,44.8,610.34,141.35,471.51,182.1,139.8,52.71,335.07,102.9,1355.78,328.26,262.22,775.48,302.43,266.95,219.94,58.82,167.75,339.39,3285.04
2021-10-01,289.1,360.92,53.02,137.05,104.33,47.05,613.15,144.69,474.51,181.49,139.58,53.13,342.2,102.45,1350.76,329.86,263.16,775.22,303.72,277.13,226.0,60.93,173.01,343.01,3283.26
2021-10-04,283.11,365.67,52.99,135.73,104.72,45.72,603.35,137.1,444.97,178.42,138.79,53.98,338.44,100.34,1314.9,326.47,251.86,781.53,294.68,261.3,223.79,61.72,164.5,326.23,3189.78
2021-10-05,288.76,369.88,53.08,136.62,105.86,45.61,634.81,141.89,452.68,179.67,139.33,54.34,338.29,101.81,1318.08,329.48,258.5,780.59,300.28,267.39,224.42,61.62,164.74,332.96,3221.0
2021-10-06,293.11,377.32,53.71,137.62,104.93,47.01,639.1,143.31,466.24,180.7,141.19,53.93,338.4,103.64,1349.88,330.36,264.25,782.75,309.62,273.52,224.99,60.49,167.25,333.64,3262.01
2021-10-07,294.85,382.7,53.88,139.24,105.68,47.91,631.85,142.1,472.87,181.6,142.32,56.44,344.09,106.45,1398.5,337.48,269.88,793.61,320.05,277.99,226.48,60.66,169.6,329.22,3302.43
2021-10-08,294.85,389.72,54.12,139.66,108.05,47.77,632.66,140.32,449.0,183.49,141.73,58.57,343.17,105.06,1378.03,334.34,266.66,785.49,313.52,274.33,226.39,62.18,169.97,330.05,3288.62
2021-10-11,294.23,393.16,54.23,139.53,107.13,46.29,627.04,141.96,454.2,181.74,142.32,58.09,332.59,104.68,1357.01,336.97,267.7,791.94,309.79,270.6,226.45,61.56,166.67,325.45,3246.3
2021-10-12,292.88,390.07,54.23,139.38,107.15,46.72,624.94,145.59,470.94,181.99,142.11,58.96,330.6,105.04,1357.22,337.8,277.72,805.72,312.94,280.09,223.57,61.24,172.75,323.77,3247.33
2021-10-13,296.31,388.7,54.24,138.37,107.79,46.41,629.76,155.89,494.02,184.06,142.44,57.77,329.0,109.16,1398.97,338.28,286.64,811.08,327.85,294.71,221.78,61.07,173.58,324.54,3284.28
2021-10-14,302.75,389.94,54.61,139.87,108.81,47.28,633.8,153.36,489.3,191.42,144.05,57.69,329.77,111.99,1406.75,344.05,293.89,818.32,332.12,300.64,217.44,62.0,170.5,328.53,3299.86
2021-10-15,304.21,395.36,54.48,140.55,109.61,48.36,628.29,154.48,491.81,193.75,144.42,58.0,332.76,112.12,1424.58,350.41,292.7,843.03,333.57,296.05,217.04,62.59,169.18,324.76,3409.02
2021-10-18,307.29,393.89,53.94,141.68,109.56,47.07,637.97,157.42,503.96,193.39,142.34,56.89,331.84,116.43,1465.11,355.01,301.31,870.11,337.88,295.96,216.98,62.56,172.32,335.34,3446.74
2021-10-19,308.23,399.3,54.15,144.69,111.7,47.05,639.0,157.94,508.01,193.79,140.66,56.85,343.09,116.33,1485.74,357.99,298.03,864.27,339.74,297.5,215.97,63.5,170.74,339.99,3444.15
2021-10-20,307.41,400.88,54.63,146.0,113.16,46.0,625.14,158.85,504.5,195.27,141.21,57.67,344.05,116.39,1487.47,358.23,297.67,865.8,334.13,295.76,216.17,63.85,169.76,340.78,3415.06
2021-10-21,310.76,402.77,54.35,146.81,111.74,46.47,653.16,160.92,509.43,199.44,139.33,58.41,342.93,119.33,1496.71,364.62,305.69,894.0,342.05,303.76,214.34,62.69,170.5,341.88,3435.01
2021-10-22,309.16,406.21,54.45,148.34,112.8,45.51,664.78,162.39,504.89,203.81,140.83,57.77,340.71,119.82,1425.85,365.99,307.87,909.68,339.78,302.13,212.97,63.12,166.64,324.61,3335.55
2021-10-25,308.13,406.62,54.23,150.06,113.85,45.72,671.66,161.58,518.87,203.9,140.85,57.76,352.72,122.36,1425.16,371.26,311.2,1024.86,341.5,300.53,212.87,64.35,169.24,328.69,3320.37
2021-10-26,310.11,396.57,54.47,148.75,114.1,46.02,668.52,163.87,501.68,218.07,142.85,57.37,341.15,122.93,1363.7,369.2,315.32,1018.43,342.24,286.29,209.81,65.84,171.14,315.81,3376.07
2021-10-27,323.17,388.15,55.52,147.53,112.07,44.73,662.92,157.09,497.96,212.21,141.83,54.26,338.23,122.28,1361.12,372.32,310.1,1037.86,347.1,290.17,206.61,64.13,169.1,312.22,3392.49
2021-10-28,324.35,358.64,56.04,148.45,113.12,44.62,674.05,161.0,504.62,213.9,142.68,54.24,349.7,121.16,1457.0,371.57,316.34,1077.04,348.0,291.51,207.85,64.31,171.7,316.92,3446.57
2021-10-29,331.62,357.22,56.37,149.42,114.49,43.82,690.31,167.05,521.29,213.47,142.99,54.43,342.31,120.23,1466.73,371.74,318.86,1114.0,353.84,294.31,207.03,64.47,170.66,323.57,3372.43
2021-11-01,329.37,354.85,56.17,149.79,114.53,44.36,681.17,165.2,498.27,210.9,142.64,55.49,358.75,125.23,1527.62,366.48,318.68,1208.59,357.73,299.75,214.58,65.63,174.6,329.98,3318.11
2021-11-02,333.13,353.2,56.1,149.72,113.83,42.89,677.72,164.88,518.36,209.14,144.06,55.59,355.3,127.63,1476.64,367.29,325.87,1172.0,359.64,295.47,212.77,64.82,172.87,328.08,3312.75
2021-11-03,334.0,354.11,56.29,150.18,113.01,45.72,688.29,162.79,521.2,212.74,145.05,56.0,343.05,130.53,1495.34,368.97,327.5,1213.86,353.14,293.21,213.38,63.93,172.87,331.62,3384.0
2021-11-04,336.44,356.66,56.6,151.28,113.51,45.27,668.4,166.95,535.08,210.72,145.32,58.64,350.85,137.5,1540.56,372.18,331.9,1229.91,356.79,293.9,213.03,64.41,178.45,335.85,3477.0
2021-11-05,336.06,364.37,56.84,150.23,114.74,47.19,645.72,185.51,555.58,208.22,146.04,58.52,355.2,136.34,1528.06,368.4,338.49,1222.09,364.8,334.46,224.46,65.02,201.62,341.13,3518.99
2021-11-08,336.99,363.27,56.33,149.27,115.15,45.89,651.45,191.35,571.3,209.3,144.95,59.6,360.86,150.16,1533.77,368.59,350.17,1162.94,370.73,341.82,222.68,65.72,200.32,338.62,3488.98
2021-11-09,335.95,364.52,56.49,149.79,116.0,45.51,655.99,196.56,576.77,209.96,145.39,58.62,355.81,148.92,1554.85,370.65,352.61,1023.5,376.7,342.26,220.79,66.36,194.68,335.37,3576.23
2021-11-10,330.8,362.1,56.72,148.44,114.15,43.38,646.91,188.8,554.96,211.64,146.82,59.27,352.61,139.87,1474.0,368.58,337.11,1067.95,361.08,327.24,218.5,64.19,192.22,327.64,3482.05
2021-11-11,332.43,359.94,56.74,148.5,114.16,43.28,657.58,190.34,548.68,213.29,146.4,61.82,356.01,146.01,1490.34,367.63,343.62,1063.51,369.14,330.4,219.38,64.31,191.61,327.74,3472.5
2021-11-12,336.72,359.65,56.61,147.76,114.23,45.12,682.61,193.03,566.83,213.19,146.56,63.4,358.86,147.89,1669.52,372.63,349.07,1033.42,386.5,334.7,220.96,63.82,206.54,340.89,3525.15
2021-11-15,336.07,360.0,56.62,146.91,116.82,43.61,679.33,191.0,561.89,211.52,147.4,62.97,361.15,146.49,1656.5,371.08,345.8,1013.39,393.7,325.81,233.09,64.37,207.21,347.56,3545.68
2021-11-16,339.51,354.6,56.22,143.17,117.28,45.76,687.4,193.26,585.03,211.87,147.19,62.61,362.01,152.45,1675.32,392.33,353.75,1054.73,401.89,339.27,225.8,65.02,207.04,342.96,3540.7
2021-11-17,339.12,353.96,55.91,141.94,115.42,44.11,691.69,190.26,570.0,207.85,147.1,64.61,353.52,151.34,1637.81,394.85,356.0,1089.01,398.0,324.38,226.62,64.31,199.11,340.77,3549.0
2021-11-18,341.27,351.42,55.41,143.16,114.45,45.0,682.02,190.6,567.79,207.47,147.12,62.33,357.11,155.02,1681.3,405.85,365.65,1096.38,397.43,314.0,227.25,63.61,204.33,338.69,3696.06
2021-11-19,343.11,353.13,55.13,142.39,111.91,44.23,678.8,192.6,569.77,208.47,146.82,61.8,346.15,155.41,1690.6,408.69,368.78,1137.06,392.15,318.17,214.13,60.67,196.42,345.3,3676.57
2021-11-22,339.83,363.15,55.47,144.78,113.91,42.6,659.2,180.75,515.87,210.88,147.8,64.06,349.16,152.52,1595.01,408.79,343.86,1156.87,355.96,300.06,209.9,61.51,181.73,341.01,3572.57
2021-11-23,337.68,364.21,55.88,145.81,116.3,42.68,654.06,179.42,498.86,211.81,149.44,63.05,349.28,149.92,1573.06,408.37,336.11,1109.03,343.57,295.02,209.13,63.13,178.27,337.25,3580.04
2021-11-24,337.91,361.37,55.43,146.54,117.19,42.08,658.29,180.34,507.18,208.47,148.66,62.19,367.86,157.8,1628.7,412.11,342.47,1116.0,355.36,298.76,210.6,63.48,179.89,341.06,3580.41
2021-11-26,329.68,353.98,53.73,144.9,114.51,40.52,665.64,181.25,518.61,205.3,147.47,60.17,359.3,154.81,1576.7,402.7,336.9,1081.92,362.6,300.0,199.21,61.25,173.86,333.12,3504.56
2021-11-29,336.63,356.39,54.58,142.63,114.85,39.7,663.84,182.99,525.98,204.64,149.02,59.86,348.09,161.91,1567.02,406.82,355.92,1136.99,364.78,298.5,198.5,61.59,180.08,338.03,3561.57
2021-11-30,330.59,348.8,52.45,140.63,112.87,38.0,641.9,178.29,498.1,198.37,144.58,57.87,345.54,158.37,1521.79,400.61,346.97,1144.76,340.15,280.85,197.85,59.84,172.54,324.46,3507.07
2021-12-01,330.08,345.98,52.3,137.14,112.1,36.02,617.77,164.53,456.89,194.15,146.4,58.06,341.55,149.11,1459.71,400.42,318.21,1095.0,311.0,252.02,188.19,59.79,163.08,310.6,3443.72
2021-12-02,329.49,352.57,53.07,135.47,115.14,38.12,616.47,169.44,481.59,199.9,147.26,61.02,350.62,150.68,1447.15,407.77,331.97,1084.6,360.28,251.3,202.38,61.28,169.6,310.39,3437.36
2021-12-03,323.01,357.84,53.54,137.51,114.41,35.85,602.13,164.22,450.16,200.73,149.88,59.71,349.24,144.01,1410.0,407.81,313.35,1014.97,345.11,236.98,198.49,60.89,166.75,306.84,3389.79
2021-12-06,326.19,363.96,54.91,139.0,116.2,38.49,612.69,161.41,429.34,202.06,152.15,59.84,354.51,139.06,1428.12,415.7,274.36,1009.01,341.66,232.81,205.88,61.58,180.85,317.87,3427.37
2021-12-07,334.92,362.67,55.21,138.55,117.92,38.08,625.58,177.01,499.82,205.39,151.75,61.53,361.34,144.85,1520.51,416.18,297.76,1051.75,363.25,254.76,208.83,62.27,183.14,322.81,3523.29
2021-12-08,334.97,364.09,55.0,137.15,118.45,38.81,628.08,183.16,531.57,204.72,152.43,60.78,361.06,145.24,1520.29,411.25,311.81,1068.96,370.28,264.47,211.03,62.45,186.49,330.56,3523.16
2021-12-09,333.1,367.86,54.86,138.5,118.14,37.54,611.0,175.41,513.28,206.54,153.32,59.62,361.92,138.1,1494.95,411.34,303.04,1003.8,361.32,254.52,207.56,62.61,181.46,329.82,3483.42
2021-12-10,342.54,371.06,56.28,141.03,118.34,36.67,611.66,174.56,507.73,209.11,155.46,63.21,358.36,138.55,1461.58,415.4,305.75,1017.03,371.24,255.04,205.06,63.01,180.42,329.75,3444.24
2021-12-13,339.4,377.33,57.76,143.57,115.88,35.73,604.56,172.03,494.93,206.31,157.67,59.13,351.42,133.8,1397.15,405.24,308.54,966.41,353.91,250.83,197.4,61.63,171.04,334.49,3391.35
2021-12-14,328.34,376.22,57.8,144.94,116.22,37.26,597.99,160.78,478.55,203.74,158.25,58.4,348.55,135.6,1354.28,402.2,284.34,958.51,350.6,241.13,195.5,61.54,167.96,333.74,3381.83
2021-12-15,334.65,378.82,58.06,145.77,115.56,37.83,605.04,171.02,508.41,205.77,158.86,58.61,343.94,146.5,1368.08,407.81,307.24,975.99,360.34,249.65,195.43,61.27,168.14,341.66,3466.3
2021-12-16,324.9,378.72,58.65,143.34,116.64,37.7,591.06,164.05,481.02,207.97,161.11,58.39,348.29,138.64,1326.88,399.53,295.25,926.92,324.98,232.99,190.79,61.37,156.38,334.9,3377.42
2021-12-17,323.8,377.46,57.73,138.75,113.6,39.68,586.73,170.16,497.85,206.59,157.46,55.16,347.03,137.75,1323.4,387.98,304.87,932.57,332.33,244.74,192.63,60.03,157.91,333.79,3400.35
2021-12-20,319.91,369.95,57.54,139.2,113.65,39.7,593.74,164.38,495.6,202.43,157.86,54.04,338.66,135.8,1282.17,389.4,305.94,899.94,331.07,242.19,188.48,59.16,157.23,325.45,3341.58
2021-12-21,327.29,378.49,57.77,139.62,115.47,41.97,604.92,177.49,538.46,207.1,157.76,54.79,349.81,144.25,1370.11,390.47,319.42,938.53,354.82,256.29,199.52,60.5,165.66,334.2,3408.34
2021-12-22,333.2,379.81,58.18,139.8,116.13,43.02,614.24,179.68,551.52,208.44,159.32,56.08,347.0,143.88,1385.63,395.64,322.01,1008.87,358.1,258.29,201.69,60.99,169.29,330.45,3420.74
2021-12-23,334.69,381.17,58.22,139.49,116.41,43.91,614.09,180.36,551.11,212.19,160.1,56.91,349.22,146.14,1439.33,397.07,323.0,1067.0,349.22,253.38,204.22,61.02,171.31,335.24,3421.37
2021-12-27,342.45,384.21,58.65,140.76,118.79,42.96,613.12,183.47,559.19,215.11,161.97,57.43,350.75,154.36,1400.59,404.09,329.89,1093.94,351.99,253.42,203.17,61.89,171.68,346.18,3393.39
2021-12-28,341.25,385.33,58.88,142.78,118.56,42.54,610.71,177.42,542.08,214.68,162.84,57.11,349.77,153.15,1375.62,406.22,324.66,1088.47,340.18,242.6,206.13,61.69,169.71,346.22,3413.22
2021-12-29,341.95,384.99,58.95,142.71,117.95,42.46,610.54,179.71,538.01,214.6,164.19,57.23,345.71,148.26,1392.08,410.84,323.18,1086.19,344.21,248.64,203.66,61.15,167.44,342.94,3384.02
2021-12-30,339.32,384.53,58.78,143.17,117.43,42.66,612.09,178.93,532.35,213.9,162.77,58.13,342.03,145.15,1398.24,409.94,324.59,1070.34,340.63,251.15,202.71,60.79,168.78,344.36,3372.89
2021-12-31,336.32,387.07,59.21,144.69,117.35,41.93,602.44,178.11,529.35,214.34,163.58,58.63,342.89,143.9,1377.39,415.01,321.33,1056.78,338.75,249.15,201.32,61.19,166.49,336.35,3334.34
2022-01-03,334.75,385.53,59.3,144.65,119.26,43.95,597.37,163.83,487.56,213.5,162.9,61.17,350.11,150.24,1363.14,408.64,301.83,1199.78,332.01,233.54,207.86,63.54,172.68,338.54,3408.09
2022-01-04,329.01,396.99,60.29,142.0,121.43,44.42,591.15,157.76,465.37,217.29,163.47,65.74,371.29,144.42,1221.86,412.84,281.58,1149.59,315.53,218.42,213.63,65.93,170.8,336.53,3350.44
2022-01-05,316.38,394.99,60.79,143.92,122.22,43.24,567.52,145.52,428.77,214.56,164.21,62.74,372.05,136.15,1190.01,407.24,262.33,1088.12,296.87,202.29,213.07,66.75,162.25,324.17,3287.14
2022-01-06,313.88,397.27,60.47,143.52,123.26,42.03,553.29,143.89,429.68,216.64,162.83,62.87,376.36,136.23,1168.93,405.76,260.21,1064.7,297.09,202.9,211.34,68.32,159.75,332.46,3265.08
2022-01-07,314.04,400.42,60.33,144.89,125.03,41.51,541.06,143.79,429.63,218.16,162.74,62.27,378.65,132.0,1144.48,393.61,261.53,1026.96,299.68,201.93,215.5,68.88,166.05,331.79,3251.08
2022-01-10,314.27,402.23,60.43,144.61,125.11,42.6,539.85,146.33,435.0,211.73,160.52,61.07,379.86,132.0,1131.17,387.46,275.65,1058.12,302.73,200.99,209.31,68.47,160.71,328.07,3229.72
2022-01-11,314.98,400.6,60.45,144.2,127.97,43.62,540.84,148.6,443.79,211.27,158.66,61.46,380.55,137.31,1157.31,386.67,277.53,1064.4,301.27,212.32,216.02,71.35,168.61,334.37,3307.24
2022-01-12,318.27,395.53,60.54,143.44,127.33,43.04,537.22,146.33,432.49,211.22,159.01,61.03,376.25,137.47,1168.76,389.4,273.98,1106.22,307.14,205.0,217.45,71.14,169.54,333.26,3304.14
2022-01-13,304.8,397.61,60.9,145.47,126.8,42.87,519.2,135.13,390.83,210.47,158.29,61.77,380.39,132.74,1064.36,386.98,250.47,1031.56,291.76,183.36,223.9,70.63,166.0,326.48,3224.28
2022-01-14,310.2,403.45,61.39,145.06,128.96,41.51,525.69,138.28,396.89,206.54,159.81,61.1,379.56,136.88,1102.91,372.0,254.74,1049.61,289.59,181.12,225.96,71.87,163.99,331.9,3242.76
2022-01-18,302.65,401.63,60.9,142.52,129.38,38.41,510.8,131.87,387.27,205.59,156.73,58.79,383.91,131.93,1054.66,366.72,259.2,1030.51,287.68,174.01,225.01,73.08,154.69,318.15,3178.35
2022-01-19,303.33,401.65,61.0,143.94,128.91,37.86,515.86,130.91,384.59,203.76,162.0,56.24,375.9,128.27,1030.95,359.69,253.11,995.65,282.56,167.94,217.08,73.11,154.58,319.59,3125.98
2022-01-20,301.6,397.41,60.75,141.22,128.45,37.82,508.25,130.01,389.12,202.29,162.0,54.65,366.98,121.89,1023.95,349.58,250.67,996.27,279.27,169.61,214.19,73.27,158.0,316.56,3033.35
2022-01-21,296.03,398.81,60.45,140.19,126.91,35.94,397.5,125.55,375.57,201.95,162.62,53.28,364.28,118.81,882.12,349.1,241.94,943.9,267.56,156.89,205.44,72.17,156.73,303.17,2852.86
2022-01-24,296.37,403.06,59.96,140.2,127.18,36.28,387.15,136.07,386.45,204.13,161.3,52.64,364.03,116.53,938.49,363.81,243.2,930.0,277.5,166.73,204.2,72.79,147.9,308.71,2890.88
2022-01-25,288.49,403.18,59.82,137.15,132.59,34.82,366.42,125.14,365.48,201.94,159.54,51.9,368.22,111.13,892.39,358.98,228.88,918.4,263.43,158.0,204.1,74.93,144.56,300.15,2799.72
2022-01-26,296.71,403.23,59.6,135.75,132.69,34.8,359.7,128.04,351.57,199.0,158.15,52.35,372.24,110.71,868.92,357.28,226.85,937.41,253.1,162.16,194.27,74.17,142.14,294.63,2777.45
2022-01-27,299.84,373.99,59.65,135.84,135.37,34.09,386.7,128.15,351.51,194.83,159.13,51.45,375.96,102.6,815.76,356.43,223.08,829.1,244.72,156.08,189.75,75.12,138.41,294.64,2792.75
