date,ROKU,NET,LMT,PLTR,NVDA,AAPL,PEP,V,F,JNJ,T,HON,MCD,UNH,CAT,IBM,OKTA,VZ,PFE,JPM,CRWD,DOCU,MMM,GE
2024-07-24,55.59,76.0,515.2,26.6,114.25,218.54,168.17,254.17,13.67,156.28,19.16,213.65,253.37,559.75,336.04,184.02,92.69,39.67,29.98,208.59,258.14,53.8,103.25,162.3
2024-07-25,57.45,78.04,521.4,26.63,112.28,217.49,171.02,253.74,11.16,159.64,19.19,202.45,251.46,559.68,344.3,191.98,93.11,39.95,30.18,208.67,254.15,55.1,103.39,164.67
2024-07-26,59.04,78.06,524.8,27.18,113.06,217.96,172.75,259.46,11.19,160.64,19.01,202.74,252.0,569.72,350.48,191.75,93.48,40.09,30.77,212.24,256.16,55.9,127.16,169.81
2024-07-29,58.9,77.37,527.64,27.08,111.59,218.24,173.21,261.6,11.01,158.56,18.9,201.4,261.42,566.75,344.53,191.5,94.23,40.03,30.72,210.85,258.81,55.77,125.16,169.87
2024-07-30,57.44,76.03,537.66,26.37,103.73,218.8,173.18,263.1,10.84,161.33,18.98,202.64,266.44,576.33,341.72,191.04,92.82,40.04,31.39,215.19,233.65,55.43,126.75,167.48
2024-07-31,58.21,77.5,541.92,26.89,117.02,222.08,172.67,265.67,10.82,157.85,19.25,204.75,265.4,576.16,346.2,192.14,93.94,40.52,30.54,212.8,231.96,55.48,127.55,170.2
2024-08-01,55.33,74.4,548.86,26.08,109.21,218.36,174.96,265.93,10.69,160.76,19.47,204.58,268.75,572.77,331.52,189.66,91.38,40.85,30.65,207.96,224.22,53.61,126.47,169.75
2024-08-02,53.14,79.46,548.77,24.74,107.27,219.86,178.04,266.58,10.03,164.14,19.37,203.69,276.69,589.83,320.87,189.12,86.69,40.97,30.43,199.14,217.89,51.73,125.24,160.28
2024-08-05,51.67,77.7,545.38,24.09,100.45,209.27,174.04,256.44,9.71,161.25,18.91,199.71,268.45,569.96,316.8,183.31,82.85,39.8,29.74,194.9,222.05,49.73,124.61,158.36
2024-08-06,53.03,76.24,541.56,26.59,104.25,207.23,172.49,258.26,9.78,158.97,19.19,198.8,270.06,568.35,326.44,186.8,83.8,40.26,29.32,200.34,231.69,50.58,124.89,162.27
2024-08-07,52.84,76.37,548.51,26.32,98.91,209.82,171.79,256.52,9.77,158.9,19.25,197.92,269.37,566.08,325.8,186.8,85.76,40.28,28.85,200.4,230.67,51.05,122.83,162.13
2024-08-08,55.61,76.82,551.62,29.28,104.97,213.31,172.37,259.83,10.13,160.22,19.4,199.82,271.19,566.24,336.16,192.61,88.65,40.52,28.76,204.06,240.52,52.1,125.13,165.61
2024-08-09,55.1,77.71,551.58,30.01,104.75,216.24,172.39,259.76,10.1,160.62,19.49,198.23,267.91,558.76,338.26,191.45,90.36,40.75,28.55,205.8,240.9,52.52,124.17,167.13
2024-08-12,53.52,76.63,556.91,29.38,109.02,217.53,171.42,259.89,9.86,159.88,19.43,196.79,269.46,565.29,336.03,189.48,92.02,40.53,28.45,206.19,239.34,52.02,123.36,166.87
2024-08-13,56.51,81.75,559.42,30.39,116.14,221.27,172.37,260.13,10.14,158.39,19.52,196.73,270.31,574.24,338.8,190.99,92.82,40.78,28.85,207.94,248.11,53.59,125.35,167.96
2024-08-14,56.22,81.46,563.22,31.0,118.08,221.72,173.71,261.14,10.18,158.48,19.63,197.6,271.15,579.67,337.59,192.32,95.08,40.9,28.88,210.24,256.22,55.59,126.17,167.95
2024-08-15,59.27,82.16,560.29,31.22,122.86,224.72,172.52,266.8,10.46,159.09,19.09,198.46,274.87,579.61,345.64,193.95,95.51,40.04,28.71,211.55,260.49,56.46,127.16,169.94
2024-08-16,58.58,82.38,560.13,32.08,124.58,226.05,172.62,267.38,10.51,159.39,19.34,198.5,278.49,577.68,343.48,193.78,96.69,40.61,28.3,213.97,262.54,56.8,127.05,169.42
2024-08-19,61.96,84.07,558.39,32.5,130.0,225.89,173.82,266.47,10.72,159.63,19.49,199.04,287.55,578.78,344.65,194.73,97.93,40.74,28.8,215.45,266.78,57.19,127.08,170.93
2024-08-20,61.99,82.33,557.01,32.32,127.25,226.51,175.85,268.04,10.68,160.16,19.49,200.07,285.63,580.65,343.3,196.03,97.61,40.85,28.9,214.52,266.53,56.87,127.7,169.99
2024-08-21,62.77,82.37,553.76,32.54,128.5,226.4,175.21,268.2,10.85,161.43,19.54,201.42,289.71,578.07,342.97,197.21,97.93,41.05,29.03,214.6,273.21,56.79,129.23,171.2
2024-08-22,61.81,80.63,557.03,31.92,123.74,224.53,175.74,267.94,10.92,162.35,19.51,200.14,289.21,578.72,342.36,195.96,97.11,40.87,28.78,216.63,267.64,56.7,128.6,169.68
2024-08-23,69.145,82.39,555.01,31.78,129.37,226.84,175.87,267.44,11.27,164.13,19.73,202.48,289.52,584.51,348.41,196.1,99.01,41.21,28.9,218.31,271.54,57.44,130.55,171.22
2024-08-26,69.6,81.64,558.1,30.85,126.46,227.18,175.97,268.21,11.11,164.61,19.76,203.85,288.68,587.13,351.16,197.98,97.79,41.49,28.92,219.17,265.87,58.72,131.85,171.22
2024-08-27,69.74,81.26,560.41,30.84,128.3,228.03,175.3,270.72,11.14,162.95,19.65,206.11,289.64,587.35,351.12,198.73,96.98,41.45,28.82,220.18,269.83,58.46,131.4,170.99
2024-08-28,66.85,79.85,563.98,30.36,125.61,226.49,173.92,269.19,11.04,163.92,19.82,204.995,287.05,588.54,348.2,198.46,96.54,41.49,28.75,221.29,264.2,57.66,131.61,171.87
2024-08-29,68.44,81.28,566.85,31.0,117.59,229.79,172.09,274.32,11.11,164.23,19.76,207.51,287.86,591.57,351.64,198.9,79.51,41.25,28.72,222.21,271.67,59.03,132.91,173.58
2024-08-30,67.77,82.14,568.1,31.48,119.37,229.0,172.88,276.37,11.19,165.86,19.9,207.91,288.66,590.2,356.1,202.13,78.73,41.78,29.01,224.8,277.28,59.21,134.69,174.62
2024-09-03,65.22,78.11,567.22,30.51,108.0,222.77,177.54,278.54,10.98,167.16,20.43,204.86,285.52,598.68,340.24,201.28,76.04,42.93,28.3,220.3,266.6,57.91,130.85,164.21
2024-09-04,63.55,78.03,574.78,30.59,106.21,220.85,178.52,280.49,10.95,167.36,20.57,205.54,288.03,604.18,336.75,204.11,75.26,41.48,28.39,219.33,259.32,57.42,132.15,166.36
2024-09-05,66.7,78.4,568.59,30.16,107.21,222.38,179.3,278.62,10.77,164.99,20.65,202.98,287.97,595.49,333.56,202.59,74.71,41.31,28.51,217.63,256.43,56.93,131.4,163.85
2024-09-06,64.37,76.05,566.63,30.33,102.83,220.82,177.34,279.37,10.58,164.38,20.97,198.13,289.51,596.88,329.36,200.74,72.45,41.15,28.56,212.46,246.39,59.19,128.6,161.23
2024-09-09,65.41,76.24,576.57,34.6,106.47,220.91,178.19,285.61,10.66,166.61,21.5,201.16,291.29,594.1,334.04,203.53,71.27,42.73,29.41,216.81,246.58,56.04,128.46,165.35
2024-09-10,65.66,76.81,572.19,34.76,108.1,220.11,177.81,285.34,10.32,167.38,21.71,200.95,291.27,599.03,334.16,205.32,71.0,43.65,29.74,205.56,247.74,54.56,130.09,166.98
2024-09-11,70.15,78.56,566.96,34.85,116.91,222.66,175.78,283.96,10.45,164.82,21.45,204.04,290.23,589.75,335.0,209.89,73.34,43.8,29.66,207.23,253.53,55.31,130.23,166.35
2024-09-12,74.13,78.86,568.27,34.91,119.14,222.77,177.25,285.37,10.62,164.64,21.59,204.67,292.35,588.42,339.58,211.61,73.5,43.86,29.16,206.6,257.1,56.49,132.03,169.7
2024-09-13,74.69,78.59,569.91,35.59,119.1,222.5,177.36,287.35,10.69,165.52,21.64,204.15,296.53,594.32,345.31,214.79,74.06,44.43,29.27,204.32,259.13,56.63,133.18,178.28
2024-09-16,74.37,79.93,572.92,36.31,116.78,216.32,177.21,290.48,10.8,166.99,22.27,204.68,296.69,589.14,347.96,217.16,74.03,45.0,30.07,207.86,267.81,56.76,134.61,181.44
2024-09-17,74.67,79.11,567.01,36.45,115.59,216.79,176.87,291.56,10.9,167.07,21.78,204.24,293.75,577.96,353.69,214.13,74.21,44.08,29.83,209.25,268.72,55.69,133.57,180.33
2024-09-18,77.36,78.09,565.49,36.38,113.37,220.69,175.21,288.48,10.98,166.15,21.73,201.64,292.03,580.65,355.12,214.94,73.89,43.88,29.75,207.53,267.12,56.64,133.36,183.55
2024-09-19,77.45,82.83,565.18,36.83,117.87,228.87,174.66,285.24,10.92,164.82,21.36,203.7,293.85,577.07,373.31,213.89,75.02,43.94,29.66,210.48,277.38,57.91,133.84,186.16
2024-09-20,76.02,82.45,571.92,37.2,116.0,228.2,171.18,284.77,10.88,164.16,21.54,203.35,296.83,575.0,368.82,217.7,75.75,44.33,29.42,211.09,299.85,57.97,134.77,187.43
2024-09-23,73.8,85.61,580.51,37.95,116.26,226.47,172.11,288.63,10.91,163.22,21.49,203.77,299.06,573.41,371.17,220.5,76.18,44.26,29.31,211.44,293.14,58.85,135.64,188.67
2024-09-24,76.36,85.5,578.63,36.9,120.87,227.37,169.92,272.78,10.87,162.78,21.59,205.27,300.27,575.19,385.93,220.97,75.83,44.66,29.5,211.59,288.54,58.66,137.22,189.66
2024-09-25,74.01,83.41,577.94,37.12,123.51,226.37,169.4,269.63,10.42,160.6,21.56,206.78,300.47,576.31,378.25,221.23,74.86,44.55,28.93,210.19,286.47,60.55,136.6,189.33
2024-09-26,73.7,82.36,577.4,37.1,124.04,227.52,169.69,271.69,10.68,161.39,21.65,207.03,303.65,574.81,390.96,223.43,74.29,44.62,28.97,209.78,281.48,62.53,139.44,184.59
2024-09-27,74.41,81.59,582.36,36.84,121.4,227.79,170.0,275.17,10.78,161.4,21.9,207.63,303.69,581.85,391.08,220.84,73.99,44.89,29.09,210.5,285.86,61.67,137.3,185.38
2024-09-30,74.66,80.89,584.56,37.2,121.44,233.0,170.05,274.95,10.56,162.06,22.0,206.71,304.51,584.68,391.12,221.08,74.34,44.91,28.94,210.86,280.47,62.09,136.7,188.58
2024-10-01,74.34,78.11,605.86,36.46,117.0,226.21,171.38,277.6,10.75,161.99,22.13,206.07,302.98,583.3,392.39,219.35,72.58,45.21,28.67,207.04,275.15,61.42,137.06,186.3
2024-10-02,74.18,79.34,603.2,37.49,118.85,226.78,169.55,277.0,10.48,161.17,22.19,203.88,303.76,592.31,394.05,219.73,72.39,45.05,28.61,207.29,280.24,62.33,135.43,186.44
2024-10-03,75.45,79.43,605.82,39.24,122.85,225.67,168.53,276.86,10.45,160.5,22.05,202.88,303.45,592.75,391.09,222.72,72.09,44.52,28.34,205.23,283.75,62.98,134.78,183.89
2024-10-04,75.89,83.43,605.13,40.01,124.92,226.8,167.97,277.93,10.57,160.29,21.91,203.78,303.76,591.2,397.09,226.0,72.31,44.18,28.58,211.22,292.24,63.84,135.27,187.08
2024-10-07,76.35,80.49,605.54,38.89,127.72,221.69,167.21,273.79,10.49,159.53,21.78,203.33,300.85,583.56,398.25,227.12,71.81,43.84,29.2,210.93,286.97,62.78,134.85,185.96
2024-10-08,78.57,81.76,608.05,41.45,132.89,225.77,170.42,274.96,10.49,159.69,21.86,207.0,301.9,581.58,387.96,228.62,73.22,44.01,29.18,210.75,293.01,66.89,134.69,187.47
2024-10-09,77.4,84.95,605.11,43.13,132.65,229.54,172.54,276.93,10.62,160.65,21.93,213.7,303.83,591.22,396.19,234.3,76.52,44.11,30.19,213.42,298.34,69.25,135.01,189.28
2024-10-10,77.37,92.46,597.49,43.52,134.81,229.04,172.99,277.47,10.68,160.51,21.22,213.6,304.04,597.7,396.64,233.02,77.93,42.95,29.34,212.84,314.92,69.22,133.46,188.12
2024-10-11,78.37,93.47,604.17,43.51,134.8,227.55,174.81,277.84,10.72,161.46,21.37,215.99,305.04,598.05,402.02,233.26,77.34,43.0,29.16,222.29,320.21,68.89,134.75,191.16
2024-10-14,76.36,93.75,610.87,43.4,138.07,231.3,176.1,280.68,10.92,161.6,21.26,217.6,309.84,605.4,393.95,235.26,77.97,43.19,29.08,221.48,310.52,68.86,135.76,192.63
2024-10-15,78.93,93.8,605.0,42.43,131.6,233.85,175.9,279.29,10.84,164.1,21.51,217.27,313.34,556.29,387.99,232.96,78.65,43.74,29.44,222.39,302.31,70.04,135.73,190.57
2024-10-16,77.56,91.34,612.83,41.93,135.72,231.78,174.48,287.52,11.03,164.28,21.71,218.96,312.92,571.34,393.62,233.67,75.72,43.91,29.67,223.64,306.24,72.6,136.35,192.18
2024-10-17,76.95,90.4,609.62,42.0,136.93,232.15,174.67,290.39,11.07,164.47,21.73,219.55,314.7,566.03,394.49,232.88,74.45,43.85,29.27,224.42,310.34,72.5,135.68,192.62
2024-10-18,80.07,90.8,611.81,42.97,138.0,235.0,175.06,290.62,11.1,165.12,21.85,222.02,316.56,569.61,393.86,232.2,74.82,43.99,29.22,225.37,310.15,72.3,135.14,192.61
2024-10-21,77.0,90.74,614.61,42.7,143.71,236.48,175.01,286.85,10.88,162.83,21.66,221.5,314.89,571.47,390.48,231.75,74.04,43.7,28.93,223.0,309.55,71.78,134.84,194.23
2024-10-22,76.79,88.46,576.98,42.94,143.59,235.86,174.37,284.79,11.11,163.45,21.5,222.35,314.69,569.86,388.46,232.25,74.03,41.5,28.84,224.12,308.51,70.68,131.73,176.66
2024-10-23,73.5,87.64,571.1,42.59,139.56,230.76,172.95,283.76,11.06,165.86,22.49,220.34,298.57,564.64,385.73,232.75,72.16,42.86,28.86,223.41,299.3,70.56,127.91,181.69
2024-10-24,74.04,89.57,564.21,43.56,140.41,230.57,172.16,283.22,11.24,163.67,22.2,209.1,301.58,560.81,387.06,218.39,72.15,41.86,28.64,224.98,304.47,70.58,126.47,179.74
2024-10-25,75.27,88.76,562.29,44.86,141.54,231.41,171.79,281.73,11.07,160.88,21.83,208.0,292.61,564.56,385.97,214.67,72.24,41.38,28.45,222.31,300.62,68.99,124.75,179.1
2024-10-28,76.05,87.94,555.17,44.97,140.52,233.4,169.84,284.19,11.37,161.6,22.11,206.1,296.79,565.24,390.61,212.91,73.25,41.62,28.86,225.5,301.32,69.58,130.29,175.36
2024-10-29,76.41,89.52,546.8,44.93,141.25,233.67,167.5,281.88,10.41,160.09,22.18,205.98,295.0,562.13,387.51,210.43,73.81,41.33,28.46,222.9,310.94,70.15,129.27,174.05
2024-10-30,77.51,89.85,545.94,43.69,139.335,230.1,166.21,290.16,10.47,160.61,22.02,204.2,291.52,562.96,379.24,204.9,72.4,41.28,28.52,224.41,307.45,68.98,127.56,174.64
2024-10-31,64.08,87.71,546.05,41.56,132.76,225.91,166.08,289.85,10.29,159.86,22.54,205.68,292.11,564.5,376.2,206.72,71.89,42.13,28.3,221.92,296.87,69.38,128.47,171.78
2024-11-01,65.7,87.55,545.35,41.92,135.4,222.91,165.59,290.74,10.22,160.13,22.12,209.19,295.21,567.56,379.63,208.25,73.23,41.36,28.09,222.94,303.13,71.11,127.22,171.7
2024-11-04,67.18,86.49,543.1,41.41,136.05,222.01,166.34,291.85,10.36,158.24,21.92,207.54,292.85,557.77,376.52,206.32,73.24,41.06,27.76,219.78,298.88,69.85,125.85,171.76
2024-11-05,69.67,87.71,546.75,51.13,139.91,223.45,167.85,293.29,10.6,158.35,22.05,208.78,297.32,567.03,383.37,207.57,74.07,41.26,27.99,221.49,307.58,72.25,126.52,175.26
2024-11-06,72.27,92.51,551.82,55.53,145.61,222.72,164.71,307.4,11.19,157.88,22.32,216.4,294.0,596.69,416.88,213.6,76.61,41.16,27.36,247.06,320.0,75.51,133.92,180.76
2024-11-07,72.03,95.66,551.84,55.88,148.88,227.48,164.0,305.8,10.96,156.73,22.04,217.5,294.66,605.45,408.21,213.69,77.18,40.57,27.46,236.38,330.78,76.47,133.07,178.85
2024-11-08,73.82,91.25,564.56,58.39,147.63,226.96,165.11,307.87,10.97,155.47,22.34,219.49,298.97,615.81,393.37,213.72,76.75,40.48,26.72,236.98,330.03,79.38,134.34,184.81
2024-11-11,77.12,93.23,570.58,60.24,145.26,224.23,164.26,310.92,11.23,155.04,22.31,225.24,301.53,625.25,396.54,213.57,78.45,40.44,26.24,239.29,342.42,81.22,133.0,184.56
2024-11-12,76.62,90.91,565.96,59.85,148.29,224.23,164.34,309.85,11.1,152.64,22.15,233.91,298.65,614.67,393.01,210.86,78.22,40.4,26.19,239.56,343.5,82.47,130.35,182.64
2024-11-13,75.21,94.16,557.73,60.7,146.27,225.12,164.74,309.48,11.1,153.24,22.3,233.07,297.35,605.87,387.07,210.92,78.42,41.14,26.72,241.16,347.88,81.81,131.45,183.56
2024-11-14,74.32,91.93,538.99,59.18,146.76,228.22,165.15,308.25,11.07,151.87,22.25,230.67,298.56,593.15,387.36,208.99,76.93,40.87,26.02,241.87,344.36,80.36,132.32,178.4
2024-11-15,68.87,89.77,534.83,65.77,141.98,225.0,158.62,309.64,11.01,154.0,22.68,228.99,292.63,592.23,384.07,204.99,73.66,41.65,24.8,245.31,336.75,79.11,129.79,176.93
2024-11-18,74.03,92.29,530.96,61.26,140.15,228.02,158.33,312.16,11.21,154.77,22.99,228.85,291.1,589.65,384.46,208.09,72.88,42.25,24.86,245.03,342.97,78.37,130.17,177.52
2024-11-19,73.61,96.37,533.26,62.98,147.01,228.28,156.72,311.85,11.05,153.0,22.73,228.2,290.73,577.0,382.33,210.25,74.51,41.93,25.1,243.09,353.29,79.52,128.19,177.56
2024-11-20,68.71,96.47,534.73,62.12,145.89,229.0,158.74,307.39,10.73,153.11,22.83,226.67,290.91,600.5,381.5,214.6,73.69,42.22,24.94,240.78,350.15,78.81,127.84,177.98
2024-11-21,68.68,104.24,542.01,61.36,146.67,228.52,160.34,309.9,10.8,155.5,22.98,226.09,288.47,597.49,389.59,222.4,75.45,42.5,25.13,244.76,357.55,80.15,127.32,178.7
2024-11-22,69.2,104.23,542.22,64.35,141.95,229.87,162.0,309.92,11.18,155.17,23.18,229.11,290.28,590.87,397.49,222.97,76.57,43.15,25.65,248.55,372.26,83.03,128.42,181.15
2024-11-25,68.22,103.73,521.89,64.65,136.02,232.87,163.05,313.19,11.4,155.78,23.1,230.6,296.19,605.83,405.65,226.13,76.5,43.98,26.17,250.29,363.68,85.51,130.32,180.21
2024-11-26,66.31,102.23,521.45,65.74,136.92,235.06,162.16,311.82,11.1,154.52,23.09,230.4,296.33,606.79,407.83,228.83,76.83,44.37,25.77,249.97,364.3,85.3,132.95,184.6
2024-11-27,67.71,99.37,525.75,66.05,135.34,234.93,162.72,314.7,11.1,155.4,23.27,229.64,295.08,608.38,403.7,226.92,76.42,44.38,25.83,249.79,347.59,80.38,132.48,180.6
2024-11-29,69.03,99.83,529.41,67.08,138.25,237.33,163.45,315.08,11.13,155.01,23.16,232.93,296.01,610.2,406.11,227.41,77.56,44.34,26.21,249.72,345.97,79.69,133.53,182.16
2024-12-02,77.05,105.05,520.34,66.39,138.63,239.59,163.05,316.65,10.98,154.8,22.7,229.95,292.44,608.52,402.51,227.39,80.85,43.85,25.82,246.25,346.8,80.26,132.89,180.44
2024-12-03,75.69,104.91,517.0,70.96,140.26,242.65,161.7,313.01,10.82,152.36,23.74,226.96,294.5,605.23,399.26,229.0,81.71,43.83,25.56,244.82,349.95,80.45,131.15,180.72
2024-12-04,82.94,110.72,517.5,69.85,145.14,243.01,160.18,309.9,10.74,150.47,23.53,229.79,295.09,610.79,399.51,233.49,86.11,42.52,25.23,243.4,364.16,83.99,130.45,182.65
2024-12-05,82.03,110.46,517.48,71.87,145.06,243.04,160.49,309.08,10.44,149.52,23.83,226.29,299.47,578.97,394.98,234.75,83.515,42.55,25.7,245.48,364.84,83.68,133.33,172.91
2024-12-06,84.12,112.96,513.03,76.34,142.44,242.84,157.79,311.01,10.51,149.31,23.88,226.38,298.98,549.62,395.03,238.04,84.79,42.37,25.73,247.36,365.65,106.99,133.11,175.58
2024-12-09,84.12,113.87,510.01,72.46,138.81,246.75,159.47,308.3,10.6,149.6,23.37,225.09,301.37,560.62,399.26,230.0,83.2,42.36,26.1,243.81,353.6,102.26,131.49,171.32
